ID,Cluster
nisaburek--yuruksemai--yuruksemai--ey_gul--yusuf_ziya_pasa,3
nisabureyn--pesrev--devriaryan----ozan_yarman,1
nuhuft--beste--devrihindi--mevsimi_gul--aheni_celebi,3
nuhuft--kupe--aksaksemai--etme--ahmet_avni_konuk,2
nuhuft--murabba--darbifetih--ta_kim_hattin--seyyid_nuh,0
nuhuft--seyir--sofyan--1--sefik_gurmeric,0
pencgah--murabba--firengifer--hem_sohbet-i--itri,0
pencgah--seyir--semai--1--rauf_yekta,0
pencgah--seyir--sofyan--1--sefik_gurmeric,2
pencgah--tevsihilahi--sofyan--ya_resulallah--,0
pencgahiasl--kupe--devrirevanihindi--pencugah-i_asl--ahmet_avni_konuk,0
pencgahizaid--kupe--devrirevan----ahmet_avni_konuk,0
pencgahizaid--seyir--sofyan--1--sefik_gurmeric,0
pesendide--kupe--devrirevan----ahmet_avni_konuk,2
pesendide--nakis--yuruksemai--ey_afet-i_can--dede_efendi,0
pesendide--sazsemaisi--aksaksemai----iii_selim,0
pesendide--seyir--sofyan--1--sefik_gurmeric,2
pesendide--turku--sofyan--samavir_kuydum--,3
peykinesat--pesrev--yuruksemai_ii----nefiri_behram_aga,0
rahatfeza--kupe--evfer--etse--ahmet_avni_konuk,0
rahatulervah--kupe--evfer--hic--ahmet_avni_konuk,0
rahatulervah--seyir--sofyan--1--sefik_gurmeric,0
rast--agirsemai--aksaksemai--cekmis_yuzune--tascizade_recep_celebi,0
rast--agirsemai--aksaksemai--saki_parildasin--munir_nurettin_selcuk,0
rast--aranagme--curcuna--1--,0
rast--aranagme--musemmen--1--,0
rast--beste--bestedevrirevani--yakma_canim--ali_rifat_cagatay,3
rast--beste--hafif--seyreyle_o--tabi_mustafa_efendi,0
rast--cocuksarkisi--sofyan--yavru_kuslar--,3
rast--fantezi--duyek--haydi_biraz--omer_sami_gupgup,3
rast--gazel--serbest--her_yer--mehmet_baha_pars,0
rast--ilahi--evsat--ya_rabbi--ali_ufki,3
rast--ilahi--sofyan--sevgi_baht--tahir_karagoz,0
rast--kanto--aksak--ben_kalender--,0
rast--kanto--nimsofyan--darildin_mi--,0
rast--kanto--semai--otomobilim_suratli--muallim_ismail_hakki_bey,0
rast--kar--darbiturki--biya_ey--,0
rast--kar--duyek--numune_ist--abdulkadir_meragi,0
rast--karce--devrihindi--gul_yuzunde--munir_nurettin_selcuk,0
rast--kar_i_natik--cenber--rast_geldim--hatibzade_osman_efendi,3
rast--kar_i_natik--yuruksemai--rast_getirub--dede_efendi,0
rast--kar_i_nev--agirduyek--gozumde_daim--dede_efendi,0
rast--kupe--devrirevan--kavli_de_kaddi--ahmet_avni_konuk,0
rast--mars--nimsofyan--hep_bilirler--ali_rifat_cagatay,0
rast--mars--sofyan--baska_bir--musa_sureyya_bey,0
rast--mars--sofyan--ey_sanli--muallim_ismail_hakki_bey,0
rast--mars--sofyan--korkma_sonmez--muallim_ismail_hakki_bey,3
rast--medhal--hafif--musahabet_i_musikiye--refik_fersan,0
rast--medhal--sofyan----ali_rifat_cagatay,0
rast--mersiye--sofyan--ey_padiseh-i--rifat_bey,3
rast--murabba--sarkidevrirevani--gerci_ey--ali_rifat_cagatay,3
rast--nakis--duyek--amed_nesim-i--abdulkadir_meragi,0
rast--nakis--yuruksemai--gulsende_yine--muallim_ismail_hakki_bey,0
rast--nefes--bektasidevrirevani--al_dokeyim--,0
rast--ornek_oz--devrihindi--1--ruhi_ayangil,0
rast--ornek_oz--musemmen--1--ruhi_ayangil,0
rast--ornek_oz--sofyan--1--huseyin_sadettin_arel,0
rast--pesrev--cifteduyek----sirri_abdulbaki_dede,0
rast--pesrev--cifteduyek--du-sems--farabi,3
rast--pesrev--devrikebir----giriftzen_asim_bey,0
rast--pesrev--firengifer-berefsan----itri,0
rast--pesrev--muhammes----tatyos_efendi,3
rast--pesrev--sakil----benli_hasan_aga,0
rast--sarki--agiraksak--cevr_olur--serif_icli,0
rast--sarki--agiraksak--muy-i_julidem--sakir_aga,3
rast--sarki--agirduyek--bu_husn--dede_efendi,0
rast--sarki--aksak--aski_huznumle--mildan_niyazi_bey,3
rast--sarki--aksak--ay_gulsun--ismail_baha_surelsan,3
rast--sarki--aksak--bin_can_ile--tanburi_buyuk_osman_bey,0
rast--sarki--aksak--bir_dame--haci_faik_bey,0
rast--sarki--aksak--calima_bak--lavtaci_hristo,3
rast--sarki--aksak--gittin_birakip--emin_ongan,3
rast--sarki--aksak--kara_gozlum--gultekin_ceki,0
rast--sarki--aksak--maziyi_nasil--nihal_erkutun,0
rast--sarki--aksak--mukedder_derd-i--haci_arif_bey,0
rast--sarki--aksak--reng-i_ruhsarina--erol_sayan,0
rast--sarki--aksak--sen_nazla_gezerken--kazim_nami_erdolen,3
rast--sarki--aksak--yuregim_alev--erdogan_berker,0
rast--sarki--azeriyuruksemai--ben_yarali--zeki_duygulu,0
rast--sarki--cengiharbi--bulan_ozunu--refik_fersan,3
rast--sarki--curcuna--aglasam_her--gulbenkyan,3
rast--sarki--curcuna--anlatayim_halimi--tanburi_ali_efendi,3
rast--sarki--curcuna--asik_oldur--haci_arif_bey,0
rast--sarki--curcuna--aylar_geciyor--selahaddin_pinar,3
rast--sarki--curcuna--gamdan_azade--rifat_bey,3
rast--sarki--curcuna--icime_hep--yildirim_gurses,0
rast--sarki--curcuna--mey-i_lalinle--tatyos_efendi,0
rast--sarki--curcuna--neyledi_gor--haci_arif_bey,0
rast--sarki--curcuna--nihansin_dideden--haci_faik_bey,0
rast--sarki--curcuna--yalniz_benim--selahaddin_pinar,3
rast--sarki--curcuna--yoksun_bu--zeki_muren,0
rast--sarki--devrihindi--cesm-i_mahmurun--haci_arif_bey,3
rast--sarki--devrihindi--ehl-i_dil--haci_arif_bey,1
rast--sarki--devrihindi--gonlumun_ezhar--fehmi_tokay,0
rast--sarki--devrihindi--senden_ayri--huseyin_coskuner,3
rast--sarki--duyek--baharin_gulleri--dramali_hasan_hasguler,0
rast--sarki--duyek--bana_nasil--alaeddin_yavasca,0
rast--sarki--duyek--belki_bir_sabah--sekip_ayhan_ozisik,0
rast--sarki--duyek--ben_kuskunum--baki_duyarlar,0
rast--sarki--duyek--bir_gonul--ferit_sidal,0
rast--sarki--duyek--gittigin_yollari--ali_senozan,3
rast--sarki--duyek--gorsem_seni--dede_efendi,0
rast--sarki--duyek--her_telden--sakir_aga,0
rast--sarki--duyek--hicran_olacaksa--ferit_sidal,0
rast--sarki--duyek--istanbulu_artik--erol_sayan,0
rast--sarki--duyek--kustum_artik_geceye--sinan_sipahi,0
rast--sarki--duyek--ne_sarkilarda--omer_dilek,0
rast--sarki--duyek--omrumce_hep--irfan_ozbakir,0
rast--sarki--duyek--o_dudaklar--sadettin_kaynak,3
rast--sarki--duyek--saclarin_tarumar--sekip_ayhan_ozisik,3
rast--sarki--duyek--senin_askinla_cakoldum--basmaci_abdi_efendi,0
rast--sarki--duyek--sensiz_kalan--irfan_ozbakir,3
rast--sarki--duyek--sevmekten_kim--teoman_alpay,3
rast--sarki--duyek--uftadenim_ey--dede_efendi,0
rast--sarki--duyek--unut_beni--sukru_tunar,3
rast--sarki--duyek--yemin_ettim--selahattin_inal,3
rast--sarki--duyek--yok_mu_cana--lemi_atli,0
rast--sarki--evfer--kordonboyu--erol_sayan,0
rast--sarki--kapali_curcuna--hatirimdan_cikmaz--haci_arif_bey,3
rast--sarki--kapali_curcuna--nedendir_bu--sevki_bey,0
rast--sarki--musemmen--hab-gahi--giriftzen_asim_bey,3
rast--sarki--musemmen--vuslatindan_gayri--haci_arif_bey,3
rast--sarki--nimsofyan--bu_kadar--rustu_sardag,0
rast--sarki--nimsofyan--ruya_gibi--mehmet_ilgin,0
rast--sarki--nimsofyan--seni_nasil--irfan_ozbakir,0
rast--sarki--nimsofyan--yapraklara_dallara--,0
rast--sarki--semai--askim_guzel--neveser_kokdes,3
rast--sarki--semai--gecsin_gunler--erol_sayan,0
rast--sarki--semai--hayal_ufkunda--neveser_kokdes,3
rast--sarki--semai--perisan_saclarin--yesari_asim_arsoy,3
rast--sarki--semai--sevmek_seni--neveser_kokdes,3
rast--sarki--semai--yine_bir_gulnihal--dede_efendi,0
rast--sarki--semai--yoksun_diye--erol_sayan,0
rast--sarki--senginsemai--bilmem_ki--selanikli_ahmed_bey,0
rast--sarki--senginsemai--bir_gonlume--tatyos_efendi,0
rast--sarki--senginsemai--bu_zevk_u_safa--lemi_atli,0
rast--sarki--senginsemai--dil_bir--dede_efendi,3
rast--sarki--senginsemai--hafizin_kabri--munir_nurettin_selcuk,0
rast--sarki--senginsemai--sevda_ile_dillendi--munir_nurettin_selcuk,3
rast--sarki--sofyan--acilan_bir--dramali_hasan_hasguler,0
rast--sarki--sofyan--ask_denilen--erol_sayan,0
rast--sarki--sofyan--bir_acaib--civan_aga,0
rast--sarki--sofyan--gelmez_oldu--dramali_hasan_hasguler,0
rast--sarki--sofyan--karli_dagi--rifat_bey,0
rast--sarki--sofyan--leb-i_renginine--ahmet_rasim_bey,0
rast--sarki--sofyan--sazin_gibi--lemi_atli,0
rast--sarki--sofyan--su_kirik--omer_dilek,0
rast--sarki--sofyan--yarali_gonlumde--omer_sami_gupgup,3
rast--sarki--turkaksagi--asude_fikrim--hafiz_yusuf_efendi,0
rast--sarki--turkaksagi--esti_nesim-i--haci_arif_bey,0
rast--sarki--turkaksagi--ey_gulnihal-i--haci_arif_bey,0
rast--sarki--yuruksemai--fitneler_gizlemis--mahmud_celaleddin_pasa,0
rast--sarki--yuruksemai--unutulmus_birer--gultekin_ceki,0
rast--sarki--yuruksemai_ii--erdi_bahar--munir_nurettin_selcuk,0
rast--sarki--yuruksemai_ii--sevdim_yine--basmaci_abdi_efendi,3
rast--sarki--yuruksemai_ii--yuzundur_cihani--dede_efendi,0
rast--sazsemaisi--aksaksemai----benli_hasan_aga,3
rast--sazsemaisi--aksaksemai----kantemiroglu,0
rast--seyir--duyek--1--sefik_gurmeric,0
rast--seyir--semai--1--rauf_yekta,0
rast--seyir--senginsemai--1--erol_bingol,0
rast--sugul--duyek--ya_men--tanburi_ali_efendi,0
rast--taksim--serbest----tanburi_cemil_bey,0
rast--turku--devrihindi--deryalar--rumeli,0
rast--turku--devrituran--oynayin_kiz--trabzon,0
rast--turku--evfer--evrese_yollari--,0
rast--turku--nimsofyan--ibrisim_ormuyorlar--,0
rast--turku--nimsofyan--sira_sira--,0
rast--turku--oynak--aman_aysem--,0
rast--turku--semai--gul_agaci--necip_mirkelamoglu,0
rast--turku--sofyan--adananin_yollari--,0
rast--turku--sofyan--kalenin_dibinde--kerkuk,0
rast--turku--sofyan--su_dereler--orta_anadolu,0
rast--yuruksemai--yuruksemai--gelse_o_suh--hafiz_post,0
rast--zeybek--agiraksak--kordon_zeybegi--,0
rast--zeybek--aksak----tanburi_cemil_bey,3
rasticedid--kupe--devrirevanihindi--etse_hanende--ahmet_avni_konuk,0
rastmaye--kupe--devrirevanihindi--nagmemiz_bu--ahmet_avni_konuk,0
rehavi--beste--remel--zannetme_ben--numan_aga,0
rehavi--kupe--devrirevanihindi--vad-i_vasl--ahmet_avni_konuk,0
rehavi--mars--ikizaksak--hos_gelisler--,0
rehavi--nakis--yuruksemai--biz_alude-i--hafiz_post,0
rehavi--sarki--duyek--ey_bulend--dede_efendi,0
rehavi--sarki--sofyan--mevsim-i_gul--muallim_ismail_hakki_bey,0
rengidil--durak--durakevferi--ey_dertlilerin--huseyin_sadettin_arel,0
rengidil--durak--durakevferi--gonul_hayran--huseyin_sadettin_arel,0
rengidil--gazel--serbest--o_suh--huseyin_sadettin_arel,0
rengidil--nakis--yuruksemai--yetsin_bu--halis_bey,0
rengidil--sarki--agiraksak--ask_der--RESE7316,3
rengidil--sarki--raksaksagi--cok_dil--RENG4444,3
rengidil--sarki--tekvurus--hic_bitmeyecek--erdogan_koroglu,0
rengidil--sarki--turkaksagi--masum_bakislim--halis_bey,0
rengidil--sazeseri--devrituran----ADJE1495,0
rengidil--sazsemaisi--aksaksemai----AHSU1967,0
rengidil--sazsemaisi--aksaksemai----KOSE9865,1
rengidil--sazsemaisi--aksaksemai----rifat_kayakok,0
revnaknuma--kupe--evfer--ol--ahmet_avni_konuk,0
reyya--sarki--sofyan--suzme_cesmin--erol_basara,0
ruhnevaz--agirsemai--aksaksemai--bir_gormek--yavuz_yekta,0
ruhnevaz--beste--agirduyek----AYKE148,0
ruhnevaz--durak--durakevferi--gulseni_aska--huseyin_sadettin_arel,0
ruhnevaz--ilahi--yuruksemai--ey_hazret-i--NEVA2005,0
ruhnevaz--nakis--devrirevan--askin_ile--burhan_kul,0
ruhnevaz--nakis--mevlevidevrirevani--ruhnevaz_bir--MAVI6284,0
ruhnevaz--nakis--nimdevir--zulfundedir_benim--yavuz_yekta,0
ruhnevaz--oyunhavasi--devrituran--bad-i_saba--osman_nuri_ozpekel,0
ruhnevaz--pesrev--devrikebir----huseyin_sadettin_arel,0
ruhnevaz--sarki--agirduyek--ne_fallardan--CILE9876,3
ruhnevaz--sarki--aksak--geri_gelmez--ismail_baha_surelsan,0
ruhnevaz--sarki--devrituran--cozemem_gozlerinin--BURC9191,0
ruhnevaz--sarki--devrituran--hani_issiz--RUHN5555,0
ruhnevaz--sarki--musemmen--susma_gonlum--MUKO1981,3
ruhnevaz--sarki--oynak--bahtima_dogan--cavit_ersoy,3
ruhnevaz--sarki--raksaksagi--dudaklardan_gonullere--OBAD3518,0
ruhnevaz--sazeseri--ikizaksak--baharda_karisik--mutlu_torun,3
ruhnevaz--sazsemaisi--aksaksemai----huseyin_sadettin_arel,0
ruhnevaz--sazsemaisi--aksaksemai----ozdemir_hafizoglu,3
ruhnevaz--sazsemaisi--aksaksemai----rifat_kayakok,0
ruhnevaz--sazsemaisi--aksaksemai----suphi_ezgi,3
ruhnevaz--seyir--sofyan--1--erol_bingol,0
ruyidilara--sazsemaisi--aksaksemai----erzurumlu_hasib_dede,1
ruyiirak--kupe--evfer--ey--ahmet_avni_konuk,0
ruyiirak--sazsemaisi--aksaksemai----kani_karaca,0
saba--aranagme--senginsemai--1--,1
saba--beste--devrikebir--gulistan-i_naks-i--zaharya,3
saba--beste--muhammes--bir_nim-nigah--efrasiyaboglu_ali_pasa,3
saba--ilahi--duyek--git_ey--munir_nurettin_selcuk,3
saba--ilahi--duyek--ism-i_sultan--,0
saba--kupe--duyek--gayri--ahmet_avni_konuk,3
saba--mehter--hafif----zurnazen_dagi_ahmet_celebi,0
saba--miraciye--serbest--pes_heman--nayi_osman_dede,3
saba--nakis--yuruksemai--cefaya_ey--kara_ismail_aga,0
saba--nakis--yuruksemai--ey_bad-i--suphi_ziya_ozbekkan,3
saba--ornek_oz--sofyan--1--ruhi_ayangil,0
saba--ornek_oz--sofyan--2--ruhi_ayangil,1
saba--ornek_oz--sofyan--3--ruhi_ayangil,3
saba--ornek_oz--yuruksemai_ii--1--ruhi_ayangil,3
saba--pesrev--cenber----papaz_kapriyel,0
saba--pesrev--devrikebir----giriftzen_asim_bey,1
saba--pesrev--devrikebir----tanburi_buyuk_osman_bey,1
saba--pesrev--duyek----reftar_kalfa,3
saba--pesrev--duyek----tabi_mustafa_efendi,3
saba--pesrev--fahte----hasan_esen,1
saba--pesrev--hafif----zurnazen_dagi_ahmet_celebi,0
saba--pesrev--nimcember----edirneli_ahmed_celebi,3
saba--pesrev--nimsofyan--mevlana--kemani_hamza,3
saba--sarki--agiraksak--camlar_altinda--bimen_sen,3
saba--sarki--agiraksak--cun_bahar--sevki_bey,3
saba--sarki--agiraksak--degilsem_de--numan_aga,0
saba--sarki--agiraksak--fasl-i_guldur--sivelioglu_yorgaki,3
saba--sarki--agiraksak--ince_kirpiklerinin--rakim_elkutlu,3
saba--sarki--agiraksak--mey_icerken--sevki_bey,3
saba--sarki--agiraksak--sevdi_canim--komurcuzade,3
saba--sarki--agirduyek--gus_eyle--dede_efendi,1
saba--sarki--aksak--bakisin_ahuya--omer_dilek,3
saba--sarki--aksak--beni_aska--tanburi_ali_efendi,3
saba--sarki--aksak--bir_esmere--tanburi_mustafa_cavus,3
saba--sarki--aksak--bir_nigah--zeki_arif_ataergin,3
saba--sarki--aksak--can_verme--emin_ongan,3
saba--sarki--aksak--gitti_de--denizoglu_ali_bey,0
saba--sarki--aksak--goz_actim--omer_dilek,3
saba--sarki--aksak--semt-i_dildare--suphi_ziya_ozbekkan,3
saba--sarki--aksak--sen_sinemde--necip_mirkelamoglu,3
saba--sarki--curcuna--pervane--yesari_asim_arsoy,3
saba--sarki--curcuna--suzdukce_guzel--cevdet_cagla,3
saba--sarki--devrihindi--nigah-i_mestine--haci_arif_bey,3
saba--sarki--devrihindi--oyle_bir--aleko_bacanos,3
saba--sarki--duyek--bu_aksam--safiye_ayla,3
saba--sarki--duyek--donmem_kucagina--avni_anil,1
saba--sarki--duyek--gordum_seni--nikogos_aga,3
saba--sarki--duyek--gule_sorma--erol_sayan,3
saba--sarki--duyek--kinali_keklik--zeki_muren,3
saba--sarki--duyek--seni_herkesten--yesari_asim_arsoy,3
saba--sarki--kapali_curcuna--hicranimi_hic--yesari_asim_arsoy,3
saba--sarki--nazliduyek--gelmis_degil--sakir_aga,3
saba--sarki--nimsofyan--gel_kulbe-i--,0
saba--sarki--senginsemai--hasretle_anarken--yesari_asim_arsoy,3
saba--sarki--senginsemai--neydin_guzelim--serif_icli,3
saba--sarki--senginsemai--sahilde_saba_ruzgari--mustafa_nafiz_irmak,0
saba--sarki--senginsemai--yollarda_kalan--bimen_sen,3
saba--sarki--sofyan--asikina_eylemez--numan_aga,0
saba--sarki--turkaksagi--dus_ben_gibi--serif_icli,3
saba--sazsemaisi--aksaksemai----neyzen_aziz_dede,3
saba--sazsemaisi--aksaksemai----zaharya,3
saba--seyir--semai--1--rauf_yekta,1
saba--seyir--sofyan--1--erol_bingol,3
saba--seyir--sofyan--1--sefik_gurmeric,3
saba--sugul--duyek--in_nilte--zekai_dede,0
saba--taksim--serbest---tanburi_cemil_bey,3
saba--tavsanca--semai--gelmis_degil--sakir_aga,0
saba--turku--aksak--daracik_sokaklari--istanbul,0
saba--turku--azeriyuruksemai--kar_etmez--,0
saba--turku--curcuna--yesil_yaprak--,3
saba--turku--duyek--hangi_bagin--,0
saba--turku--nimsofyan--pinar_basi--,0
saba--turku--sofyan--bir_dalda--istanbul,0
saba--turku--sofyan--mendilimin_yesili--,3
saba-zemzeme--kupe--musemmen--bir--ahmet_avni_konuk,3
sabaasiran--seyir--sofyan--1--sefik_gurmeric,0
sababuselik--kupe--agiraksak--bak--ahmet_avni_konuk,3
sabazemzeme--sarki--aksak--firakin_sinemi--mahmud_celaleddin_pasa,3
sabazemzeme--sarki--kapali_curcuna--hayal-i_yare--rifat_bey,1
sazkar--agirsemai--aksaksemai--nice_bir--ilya_efendi,0
sazkar--kupe--devrirevanihindi--her_ne--ahmet_avni_konuk,0
sazkar--sazsemaisi--aksaksemai----gavsi_baykara,0
sazkar--seyir--sofyan--1--sefik_gurmeric,0
sedaraban--agirsemai--aksaksemai--nedir_murad-i--sadullah_aga,3
sedaraban--aranagme--devrihindi--1--,0
sedaraban--beste--hafif--ey_safay-i--tanburi_isak,0
sedaraban--kupe--yuruksemai--dinlese--ahmet_avni_konuk,2
sedaraban--pesrev--fahte----tanburi_cemil_bey,3
sedaraban--sarki--agiraksak--ates-i_askinla--hasim_bey,0
sedaraban--sarki--agiraksak--gam_seni--muallim_kazim_uz,0
sedaraban--sarki--devrihindi--bade-i_vuslat--faize_ergin,0
sedaraban--sarki--duyek--gozumden_gonlumden--dede_efendi,3
sedaraban--sarki--yuruksemai_ii--nevbahar-i_nusnune--rahmi_bey,0
sedaraban--sazsemaisi--aksaksemai----tanburi_cemil_bey,1
sedaraban--seyir--semai--1--rauf_yekta,2
sedaraban--seyir--sofyan--1--erol_bingol,2
sedaraban--seyir--sofyan--1--sefik_gurmeric,0
sedaraban--taksim--serbest---tanburi_cemil,0
seddisaba--sazsemaisi--aksaksemai----zeki_atkosar,1
segah--aranagme--yuruksemai_ii--1--,3
segah--fantezi--aksak--gul_ne--omer_dilek,3
segah--fantezi--duyek--bir_ruzgardir--sadettin_kaynak,1
segah--fantezi--duyek--bu_seb--ali_rifat_cagatay,1
segah--ilahi--devrihindi--derdimin_dermani--ibrahim_aga,3
segah--ilahi--duyek--ey_acep--seyh_huseyin_halis_efendi,3
segah--ilahi--frenkcin--bu_ask--yenikoylu_hadi_bey,0
segah--ilahi--sofyan--sevdim_seni--,1
segah--ilahi--sofyan--sordum_sari--,3
segah--ilahi--yuruksemai--dinle_sozumu--,3
segah--ilahi--yuruksemai_ii--sol_cennetin--,0
segah--kar--hafif--ses-agaz_kar--abdulkadir_meragi,3
segah--kupe--darb--verse--ahmet_avni_konuk,3
segah--ornek_oz--aksak--1--ruhi_ayangil,2
segah--ornek_oz--duyek--1--ruhi_ayangil,3
segah--pesrev--devrikebir----cihat_hircin,1
segah--pesrev--devrikebir----nayi_osman_dede,3
segah--pesrev--devrikebir----neyzen_yusuf_pasa,1
segah--pesrev--sakil--karabatak--hizir_aga,1
segah--pesrev--serbest--karabatak--tanburi_cemil_bey,1
segah--rumeliturkusu--raksaksagi--sana_da--rumeli,1
segah--salatiummiye--aksaksemaievferi--allahumme_salli--itri,3
segah--sarki--agiraksak--bensiz_ey--bimen_sen,3
segah--sarki--agiraksak--hatir-i_nasadi--tanburi_cemil_bey,1
segah--sarki--agiraksak--sun_da_icsin--bimen_sen,3
segah--sarki--agir_aksaksemai--cok_kildi--dellalzade_haci_ismail_efendi,1
segah--sarki--agir_aksaksemai--doldur_getir--kazasker_mustafa_izzet_efendi,3
segah--sarki--aksak--benim_sen--ahmet_rasim_bey,3
segah--sarki--aksak--bulbul_yetisir--haci_arif_bey,1
segah--sarki--aksak--gece_sessiz--gultekin_ceki,3
segah--sarki--aksak--gel_ey--tanburi_cemil_bey,3
segah--sarki--aksak--kirdin_ummidimi--fehmi_tokay,1
segah--sarki--aksak--seni_her_dem--misirli_udi_ibrahim_efendi,3
segah--sarki--aksak--suyi_kagithanede--lavtaci_hristo,1
segah--sarki--aksak--yine_hicran_ile--melahat_pars,3
segah--sarki--ciftesofyan--sema-i_maksudu--dellalzade_haci_ismail_efendi,3
segah--sarki--curcuna--bir_emele--neveser_kokdes,1
segah--sarki--curcuna--gonul_muhabbeti--ismail_gokce,3
segah--sarki--curcuna--olmaz_ilac--haci_arif_bey,1
segah--sarki--devrihindi--bakip_ahval-i--haci_arif_bey,1
segah--sarki--devrihindi--dil_harab-i--tanburi_ali_efendi,3
segah--sarki--duyek--askin_o_sihirli--erol_sayan,1
segah--sarki--duyek--ayrilik_yaman--sadettin_kaynak,3
segah--sarki--duyek--donulmez_aksamin--munir_nurettin_selcuk,1
segah--sarki--duyek--gonul_bahcemizde--omer_sami_gupgup,3
segah--sarki--duyek--issiz_gecelerin--omer_sami_gupgup,3
segah--sarki--duyek--leyla_bir--sadettin_kaynak,3
segah--sarki--duyek--o_gece--omer_sami_gupgup,1
segah--sarki--duyek--raki_ictim--,3
segah--sarki--kapali_curcuna--hasta_kalbimde--kaptanzade_ali_riza_bey,3
segah--sarki--murekkepnimsofyan--olursem_yaziktir--hayri_yenigun,1
segah--sarki--murekkepsofyan--dustu_enginlere--refik_fersan,3
segah--sarki--musemmen--gozlerinden_icti--sukru_erozan,3
segah--sarki--nimsofyan--gel_gitme--kaptanzade_ali_riza_bey,3
segah--sarki--raksaksagi--herkes_gitti--refik_fersan,3
segah--sarki--semai--ben_seni--amir_ates,3
segah--sarki--semai--gurbet_icimde--teoman_alpay,1
segah--sarki--semai--kus_olup--neveser_kokdes,1
segah--sarki--semai--sensin_tek--gulen_ertek,1
segah--sarki--senginsemai--kactim_birakip--kirkor_cigercioglu,3
segah--sarki--senginsemai--ol_gozleri--ekrem_guyer,1
segah--sarki--senginsemai--ruhunda_olen--sadi_isilay,0
segah--sarki--sofyan--dayanilmaz_hasretin--omer_sami_gupgup,1
segah--sarki--turkaksagi--sevda_yaratan--yesari_asim_arsoy,1
segah--sarki--yuruksemai_ii--kapat_gozlerini--mustafa_seyran,3
segah--sazeseri--sofyan--uc_turkoglu--aksehir,3
segah--sazsemaisi--aksaksemai----hizir_aga,2
segah--sazsemaisi--aksaksemai----nayi_osman_dede,3
segah--sazsemaisi--aksaksemai----sadi_isilay,3
segah--seyir--semai--1--rauf_yekta,1
segah--seyir--sofyan--1--erol_bingol,3
segah--seyir--sofyan--1--sefik_gurmeric,0
segah--tekbir--durakevferi--allah_u_ekber--itri,0
segah--turku--33333--cemberli_cargat--huseng_azeroglu,3
segah--turku--aksak--beyaz_giyme--bolu,1
segah--turku--aksak--binnaz--usak,3
segah--turku--aksak--bir_gemim--ankara,1
segah--turku--aksak--boyda_bosun--istanbul,3
segah--turku--aksak--cemberim_de--biga,1
segah--turku--aksak--ey_su--usak,1
segah--turku--aksak--izmirin_kavaklari--,3
segah--turku--aksak--yarim_istanbulu--kayseri,3
segah--turku--azeriyuruksemai--ayli_gece--azeri,0
segah--turku--ciftesofyan--bir_findigin--,3
segah--turku--curcuna--bahcada_yesil--diyarbakir,3
segah--turku--curcuna--bala_kekligim--,0
segah--turku--curcuna--cayda_cira--elazig,3
segah--turku--curcuna--havuz_basinin--erzincan,0
segah--turku--curcuna--yemenimin_uclari--,1
segah--turku--devrihindi--gemiciler--trabzon,3
segah--turku--iki_bir--ay_giz--kars,3
segah--turku--iki_bir--pencereden_tas--kars,0
segah--turku--kapali_curcuna--incecikten_bir--sadettin_kaynak,3
segah--turku--nimsofyan--acilir_gonca_gul--erol_sayan,0
segah--turku--nimsofyan--ermenegin_keklikleri--konya,1
segah--turku--nimsofyan--silifkenin_yogurdu--,1
segah--turku--nimsofyan--zeytinyagli_yiyemem--,1
segah--turku--oynak--entarine_pes--afyon-sandikli,3
segah--turku--semai--baharin_gulsen--kars,3
segah--turku--sofyan--acem_ulkesinde--erzurum,3
segah--turku--sofyan--ana_beni--,3
segah--turku--sofyan--kalaliyam--urfa,3
segah--turku--sofyan--keten_koynek--kirsehir-mucur,3
segah--turku--sofyan--oy_kemence--ordu,3
segah--turku--sofyan--pancar_pezik--hacibektas,1
segah--turku--turkaksagi--terazi--macka,0
segah--yuruksemai--yuruksemai--etti_o_guzel--ebubekir_aga,3
segah--yuruksemai--yuruksemai--tuti_i_mucize--itri,0
segah--zeybek--agiraksak--antalya_zeybegi--antalya,1
segah-maye--kupe--darb--maye-i--ahmet_avni_konuk,0
segah_maye--ilahi--devrirevan--sem-i_ruhuna--sultan_veled,3
segah_maye--seyir--sofyan--1--sefik_gurmeric,0
segah_maye--turku--musemmen_ii--dun_gece--erzurum,3
sehnaz--agirsemai--senginsemai--didem_yuzune--yahya_nazim_celebi,1
sehnaz--aranagme--devrihindi--1--,1
sehnaz--aranagme--sofyan--1--,1
sehnaz--divan--sofyan--vardim_ki--nevres_pasa,1
sehnaz--fantezi--yuruksemai--yuregimi_ezmezdim--ali_rifat_cagatay,1
sehnaz--ilahi--duyek--zahid_bize--selahaddin_demirtas,1
sehnaz--ilahi--evsat--yuruk_degirmenler--dede_efendi,1
sehnaz--kupe--duyek--lutfedip--ahmet_avni_konuk,1
sehnaz--longa--sofyan----santuri_ethem_efendi,1
sehnaz--pesrev--zencir----kemani_ali_aga,3
sehnaz--sarki--agiraksak--saki_ya_mey--alaeddin_yavasca,1
sehnaz--sarki--agirevfer--merami_andelibin--kemani_riza_efendi,1
sehnaz--sarki--aksak--bir_nevcivane--iii_selim,1
sehnaz--sarki--aksak--can_misin--zeki_arif_ataergin,1
sehnaz--sarki--aksak--denizin_dalgasini--semseddin_ziya_bey,1
sehnaz--sarki--aksak--firsat_bulsam--tanburi_mustafa_cavus,1
